holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,278.60,0.00,0.00,15,Clear,sky is clear,2015-10-24 02:00:00,962
None,276.18,3.73,0.00,99,Rain,moderate rain,2015-10-24 03:00:00,1193
None,280.43,0.00,0.00,0,Clear,sky is clear,2015-10-24 04:00:00,541
None,281.41,0.00,0.00,44,Clouds,broken clouds,2015-10-24 05:00:00,659
None,276.33,0.00,0.00,6,Clear,sky is clear,2015-10-24 06:00:00,856
None,280.77,0.00,0.00,1,Clear,sky is clear,2015-10-24 07:00:00,1737
None,280.96,3.96,0.00,87,Rain,light rain,2015-10-24 08:00:00,1190
None,278.73,0.00,0.00,12,Clear,sky is clear,2015-10-24 09:00:00,2060
None,283.56,0.00,0.00,20,Clear,sky is clear,2015-10-24 10:00:00,1820
None,281.55,0.00,0.00,72,Clouds,scattered clouds,2015-10-24 11:00:00,2184
None,284.57,0.00,0.00,57,Clouds,scattered clouds,2015-10-24 12:00:00,2428
None,280.24,0.00,0.00,9,Clear,sky is clear,2015-10-24 13:00:00,2354
None,286.18,0.00,0.00,91,Clouds,scattered clouds,2015-10-24 14:00:00,2176
None,281.96,0.00,2.87,52,Snow,light snow,2015-10-24 15:00:00,1751
None,285.03,0.00,0.00,18,Clear,sky is clear,2015-10-24 16:00:00,2188
None,281.96,0.00,0.00,84,Clouds,broken clouds,2015-10-24 17:00:00,1671
None,283.87,7.80,0.00,93,Rain,light rain,2015-10-24 18:00:00,1413
None,282.34,0.00,0.00,4,Clear,sky is clear,2015-10-24 19:00:00,1285
None,280.49,0.00,0.00,42,Clouds,scattered clouds,2015-10-24 20:00:00,1492
None,278.02,0.00,0.00,94,Clouds,broken clouds,2015-10-24 21:00:00,823
None,276.21,0.00,0.00,6,Clear,sky is clear,2015-10-24 22:00:00,646
None,279.87,0.00,0.00,68,Clouds,scattered clouds,2015-10-24 23:00:00,662
None,280.44,0.00,0.00,6,Clear,sky is clear,2015-10-25 00:00:00,800
None,277.96,5.07,0.00,65,Rain,moderate rain,2015-10-25 01:00:00,859
None,280.42,0.00,2.22,54,Snow,light snow,2015-10-25 02:00:00,426
None,275.75,5.71,0.00,65,Rain,moderate rain,2015-10-25 03:00:00,759
None,275.48,0.00,0.00,88,Clouds,scattered clouds,2015-10-25 04:00:00,1057
None,274.50,0.00,0.00,87,Clouds,scattered clouds,2015-10-25 05:00:00,1157
None,279.37,0.00,0.00,90,Clouds,scattered clouds,2015-10-25 06:00:00,972
None,284.12,0.00,4.54,69,Snow,heavy snow,2015-10-25 07:00:00,1198
None,278.93,0.00,0.00,15,Clear,sky is clear,2015-10-25 08:00:00,1170
None,283.04,0.00,0.00,73,Mist,mist,2015-10-25 09:00:00,1253
None,287.59,0.00,0.38,83,Snow,light snow,2015-10-25 10:00:00,1823
None,284.46,0.00,1.34,72,Snow,light snow,2015-10-25 11:00:00,1225
None,284.50,0.00,0.00,58,Clouds,scattered clouds,2015-10-25 12:00:00,2350
None,281.71,0.00,0.00,60,Clouds,scattered clouds,2015-10-25 13:00:00,2572
None,284.16,0.00,4.18,67,Snow,light snow,2015-10-25 14:00:00,1904
None,285.53,3.92,0.00,68,Rain,moderate rain,2015-10-25 15:00:00,2166
None,285.70,0.00,0.00,8,Clear,sky is clear,2015-10-25 16:00:00,2122
None,282.55,0.00,2.35,99,Snow,light snow,2015-10-25 17:00:00,1161
None,283.15,0.00,0.00,9,Clear,sky is clear,2015-10-25 18:00:00,1743
None,279.37,0.00,0.00,92,Clouds,scattered clouds,2015-10-25 19:00:00,1097
None,283.19,0.00,0.00,11,Clear,sky is clear,2015-10-25 20:00:00,1320
None,281.51,0.00,0.00,7,Clear,sky is clear,2015-10-25 21:00:00,811
None,281.57,0.00,0.00,97,Clouds,scattered clouds,2015-10-25 22:00:00,557
None,277.13,0.00,0.00,71,Haze,haze,2015-10-25 23:00:00,735
None,277.59,0.00,0.00,0,Clear,sky is clear,2015-10-26 00:00:00,810
None,281.67,0.00,0.00,3,Clear,sky is clear,2015-10-26 01:00:00,620
None,274.40,0.00,0.40,72,Snow,light snow,2015-10-26 02:00:00,536
None,278.76,0.00,0.00,18,Clear,sky is clear,2015-10-26 03:00:00,788
None,279.16,0.00,0.00,58,Clouds,broken clouds,2015-10-26 04:00:00,1174
None,280.45,0.00,0.00,45,Clouds,scattered clouds,2015-10-26 05:00:00,1918
None,277.60,0.00,0.00,10,Clear,sky is clear,2015-10-26 06:00:00,3040
None,277.96,0.00,0.00,90,Clouds,scattered clouds,2015-10-26 07:00:00,3647
None,280.89,0.00,0.00,18,Clear,sky is clear,2015-10-26 08:00:00,3573
None,282.48,0.00,0.00,50,Clouds,scattered clouds,2015-10-26 09:00:00,2485
None,281.23,0.00,0.00,74,Clouds,scattered clouds,2015-10-26 10:00:00,2421
None,283.65,0.00,0.00,16,Clear,sky is clear,2015-10-26 11:00:00,2474
None,282.16,0.00,1.48,86,Snow,heavy snow,2015-10-26 12:00:00,2052
None,283.25,0.00,0.00,54,Mist,mist,2015-10-26 13:00:00,3193
None,286.97,0.00,0.00,87,Clouds,scattered clouds,2015-10-26 14:00:00,3719
None,285.99,0.00,0.00,19,Clear,sky is clear,2015-10-26 15:00:00,3943
None,282.39,0.00,3.70,67,Snow,light snow,2015-10-26 16:00:00,3147
None,282.93,0.00,3.52,75,Snow,light snow,2015-10-26 17:00:00,3235
None,282.54,0.00,2.36,89,Snow,light snow,2015-10-26 18:00:00,2084
None,283.47,0.00,0.00,46,Mist,mist,2015-10-26 19:00:00,2548
None,283.21,0.00,0.00,13,Clear,sky is clear,2015-10-26 20:00:00,1559
None,281.02,4.37,0.00,73,Rain,moderate rain,2015-10-26 21:00:00,1062
None,277.35,0.00,0.45,91,Snow,light snow,2015-10-26 22:00:00,952
None,281.10,0.00,0.00,98,Clouds,scattered clouds,2015-10-26 23:00:00,1374
None,280.20,0.00,0.00,14,Clear,sky is clear,2015-10-27 00:00:00,1000
None,278.13,0.00,0.00,16,Clear,sky is clear,2015-10-27 01:00:00,896
None,275.24,0.00,0.00,11,Clear,sky is clear,2015-10-27 02:00:00,716
None,278.19,0.00,0.00,11,Clear,sky is clear,2015-10-27 03:00:00,597
None,278.67,0.00,0.00,15,Clear,sky is clear,2015-10-27 04:00:00,1392
None,277.00,7.61,0.00,90,Rain,light rain,2015-10-27 05:00:00,1851
None,279.71,0.00,0.00,64,Clouds,broken clouds,2015-10-27 06:00:00,2671
None,279.80,0.00,0.00,48,Clouds,broken clouds,2015-10-27 07:00:00,3884
None,280.69,0.00,0.00,15,Clear,sky is clear,2015-10-27 08:00:00,2732
None,282.68,0.00,3.75,73,Snow,heavy snow,2015-10-27 09:00:00,1662
None,282.38,0.00,0.00,70,Clouds,scattered clouds,2015-10-27 10:00:00,2948
None,283.79,3.66,0.00,60,Rain,light rain,2015-10-27 11:00:00,2448
None,285.02,0.00,0.00,19,Clear,sky is clear,2015-10-27 12:00:00,3314
None,284.26,0.00,0.00,6,Clear,sky is clear,2015-10-27 13:00:00,3291
None,284.92,0.00,0.00,4,Clear,sky is clear,2015-10-27 14:00:00,3477
None,283.19,0.00,0.00,11,Clear,sky is clear,2015-10-27 15:00:00,3807
None,284.81,0.00,0.00,14,Clear,sky is clear,2015-10-27 16:00:00,4314
None,284.50,0.00,0.00,63,Clouds,scattered clouds,2015-10-27 17:00:00,4748
None,281.64,0.00,0.00,49,Clouds,scattered clouds,2015-10-27 18:00:00,3434
None,285.14,3.20,0.00,60,Rain,moderate rain,2015-10-27 19:00:00,2122
None,284.10,0.00,0.00,87,Clouds,broken clouds,2015-10-27 20:00:00,1503
None,283.01,0.00,0.00,9,Clear,sky is clear,2015-10-27 21:00:00,1373
None,282.97,0.00,0.00,52,Clouds,scattered clouds,2015-10-27 22:00:00,583
None,277.70,0.00,0.00,11,Clear,sky is clear,2015-10-27 23:00:00,629
None,277.94,0.00,0.00,6,Clear,sky is clear,2015-10-28 00:00:00,1019
None,277.71,0.00,0.00,78,Clouds,broken clouds,2015-10-28 01:00:00,894
None,276.72,0.00,0.00,77,Clouds,broken clouds,2015-10-28 02:00:00,882
None,280.17,0.00,0.00,87,Clouds,broken clouds,2015-10-28 03:00:00,1007
None,275.19,0.00,0.00,85,Clouds,scattered clouds,2015-10-28 04:00:00,1017
None,281.05,0.00,0.00,18,Clear,sky is clear,2015-10-28 05:00:00,1593
None,276.87,0.00,0.00,19,Clear,sky is clear,2015-10-28 06:00:00,3089
None,279.61,0.00,0.00,6,Clear,sky is clear,2015-10-28 07:00:00,3810
None,278.92,7.88,0.00,62,Rain,moderate rain,2015-10-28 08:00:00,2882
None,283.04,0.00,3.64,50,Snow,heavy snow,2015-10-28 09:00:00,2046
None,287.42,0.00,0.00,95,Clouds,scattered clouds,2015-10-28 10:00:00,2350
None,282.03,0.00,0.00,59,Clouds,scattered clouds,2015-10-28 11:00:00,2671
None,283.34,0.00,0.00,16,Clear,sky is clear,2015-10-28 12:00:00,3292
None,287.57,0.00,0.00,95,Clouds,scattered clouds,2015-10-28 13:00:00,3025
None,284.99,0.00,0.00,93,Clouds,scattered clouds,2015-10-28 14:00:00,3445
None,285.43,0.00,0.00,94,Clouds,scattered clouds,2015-10-28 15:00:00,4028
None,285.25,0.00,2.79,99,Snow,light snow,2015-10-28 16:00:00,3380
None,285.06,0.00,0.00,11,Clear,sky is clear,2015-10-28 17:00:00,4201
None,284.75,5.41,0.00,83,Rain,moderate rain,2015-10-28 18:00:00,3449
None,285.59,0.00,0.00,17,Clear,sky is clear,2015-10-28 19:00:00,2600
None,287.51,0.00,0.00,71,Clouds,scattered clouds,2015-10-28 20:00:00,1857
None,284.53,0.00,0.00,13,Clear,sky is clear,2015-10-28 21:00:00,1197
None,284.74,0.00,0.00,16,Clear,sky is clear,2015-10-28 22:00:00,812
None,280.96,0.00,4.12,81,Snow,light snow,2015-10-28 23:00:00,494
None,279.74,0.00,0.00,72,Clouds,broken clouds,2015-10-29 00:00:00,479
None,280.42,0.00,0.00,4,Clear,sky is clear,2015-10-29 01:00:00,830
None,275.28,0.00,0.00,10,Clear,sky is clear,2015-10-29 02:00:00,561
None,275.87,0.00,0.00,6,Clear,sky is clear,2015-10-29 03:00:00,1093
None,275.63,0.00,0.00,45,Clouds,scattered clouds,2015-10-29 04:00:00,1435
None,276.94,0.00,0.00,0,Clear,sky is clear,2015-10-29 05:00:00,1995
None,276.14,0.00,0.00,18,Clear,sky is clear,2015-10-29 06:00:00,2717
None,279.77,0.00,0.00,76,Clouds,broken clouds,2015-10-29 07:00:00,3503
None,281.90,0.00,0.00,15,Clear,sky is clear,2015-10-29 08:00:00,3152
None,282.21,0.00,4.68,59,Snow,light snow,2015-10-29 09:00:00,2107
None,282.72,3.38,0.00,66,Rain,light rain,2015-10-29 10:00:00,2220
None,283.40,0.00,1.32,67,Snow,light snow,2015-10-29 11:00:00,2179
None,286.81,0.00,0.00,66,Clouds,broken clouds,2015-10-29 12:00:00,2738
None,280.67,0.00,0.00,15,Clear,sky is clear,2015-10-29 13:00:00,2889
None,284.36,0.00,0.00,64,Clouds,scattered clouds,2015-10-29 14:00:00,3491
None,285.41,0.00,0.12,90,Snow,light snow,2015-10-29 15:00:00,2456
None,287.19,0.00,0.00,95,Clouds,broken clouds,2015-10-29 16:00:00,4538
None,282.27,3.34,0.00,66,Rain,light rain,2015-10-29 17:00:00,4406
None,287.81,0.00,0.00,19,Clear,sky is clear,2015-10-29 18:00:00,3123
None,281.77,0.60,0.00,99,Rain,light rain,2015-10-29 19:00:00,2017
None,283.13,0.00,0.00,20,Clear,sky is clear,2015-10-29 20:00:00,1473
None,283.20,0.00,0.00,1,Clear,sky is clear,2015-10-29 21:00:00,1259
None,275.87,0.00,0.00,99,Clouds,scattered clouds,2015-10-29 22:00:00,808
None,275.02,0.00,0.00,47,Mist,mist,2015-10-29 23:00:00,697
None,278.46,0.00,0.00,73,Clouds,scattered clouds,2015-10-30 00:00:00,669
None,277.28,5.00,0.00,100,Rain,light rain,2015-10-30 01:00:00,664
None,274.16,0.00,0.00,3,Clear,sky is clear,2015-10-30 02:00:00,791
None,277.22,0.00,0.00,62,Clouds,broken clouds,2015-10-30 03:00:00,780
None,274.43,0.00,0.00,46,Clouds,broken clouds,2015-10-30 04:00:00,1034
None,278.92,0.00,0.00,85,Clouds,broken clouds,2015-10-30 05:00:00,1787
None,277.51,0.00,0.00,77,Clouds,broken clouds,2015-10-30 06:00:00,3262
None,281.24,0.00,0.00,92,Clouds,broken clouds,2015-10-30 07:00:00,3419
None,277.78,0.00,0.00,3,Clear,sky is clear,2015-10-30 08:00:00,3139
None,285.66,0.00,0.00,5,Clear,sky is clear,2015-10-30 09:00:00,3099
None,285.24,6.33,0.00,89,Rain,moderate rain,2015-10-30 10:00:00,1895
None,285.30,0.00,0.00,65,Clouds,scattered clouds,2015-10-30 11:00:00,2967
None,280.92,0.00,0.00,17,Clear,sky is clear,2015-10-30 12:00:00,3276
None,284.11,0.00,2.28,61,Snow,light snow,2015-10-30 13:00:00,1876
None,285.44,0.00,0.00,52,Clouds,scattered clouds,2015-10-30 14:00:00,3472
None,290.82,0.00,0.00,10,Clear,sky is clear,2015-10-30 15:00:00,3951
None,283.11,0.00,0.00,55,Clouds,broken clouds,2015-10-30 16:00:00,4280
None,285.40,0.00,0.00,20,Clear,sky is clear,2015-10-30 17:00:00,4308
None,287.23,0.00,0.00,9,Clear,sky is clear,2015-10-30 18:00:00,3713
None,283.50,0.00,0.00,78,Clouds,broken clouds,2015-10-30 19:00:00,2508
None,284.08,1.86,0.00,97,Rain,light rain,2015-10-30 20:00:00,1621
None,279.72,0.00,3.70,96,Snow,light snow,2015-10-30 21:00:00,727
None,283.60,0.00,0.00,15,Clear,sky is clear,2015-10-30 22:00:00,665
None,279.25,0.00,2.16,58,Snow,light snow,2015-10-30 23:00:00,478
None,279.59,0.00,0.00,1,Clear,sky is clear,2015-10-31 00:00:00,907
None,277.48,0.00,0.00,80,Clouds,broken clouds,2015-10-31 01:00:00,381
None,279.16,0.00,0.00,15,Clear,sky is clear,2015-10-31 02:00:00,503
None,275.05,0.00,0.00,79,Clouds,broken clouds,2015-10-31 03:00:00,685
None,277.47,0.00,0.00,99,Clouds,scattered clouds,2015-10-31 04:00:00,1140
None,277.29,0.00,0.00,56,Clouds,scattered clouds,2015-10-31 05:00:00,786
None,279.79,0.00,0.00,69,Clouds,scattered clouds,2015-10-31 06:00:00,937
None,280.25,0.00,0.00,62,Fog,fog,2015-10-31 07:00:00,1016
None,279.78,0.00,0.00,56,Clouds,broken clouds,2015-10-31 08:00:00,1567
None,280.95,0.00,0.00,18,Clear,sky is clear,2015-10-31 09:00:00,1893
None,284.17,0.00,0.00,46,Clouds,broken clouds,2015-10-31 10:00:00,2175
None,285.75,0.00,0.00,13,Clear,sky is clear,2015-10-31 11:00:00,2540
None,285.10,0.00,3.39,54,Snow,light snow,2015-10-31 12:00:00,1479
None,287.28,0.00,0.00,9,Clear,sky is clear,2015-10-31 13:00:00,2316
None,283.16,0.00,0.00,0,Clear,sky is clear,2015-10-31 14:00:00,2373
None,285.59,0.00,0.00,100,Clouds,broken clouds,2015-10-31 15:00:00,2322
None,286.21,0.00,0.00,18,Clear,sky is clear,2015-10-31 16:00:00,2001
None,282.09,0.00,0.00,3,Clear,sky is clear,2015-10-31 17:00:00,1859
None,281.20,2.86,0.00,83,Rain,light rain,2015-10-31 18:00:00,1521
None,283.54,0.00,0.00,4,Clear,sky is clear,2015-10-31 19:00:00,1515
None,285.59,0.00,4.58,68,Snow,light snow,2015-10-31 20:00:00,893
None,280.42,0.00,0.00,56,Clouds,broken clouds,2015-10-31 21:00:00,1335
None,283.48,0.00,0.00,11,Clear,sky is clear,2015-10-31 22:00:00,714
None,277.71,0.00,0.00,11,Clear,sky is clear,2015-10-31 23:00:00,881
None,267.51,3.86,0.00,91,Rain,light rain,2015-11-01 00:00:00,430
None,267.13,0.00,0.00,4,Clear,sky is clear,2015-11-01 01:00:00,669
None,271.34,0.00,0.00,5,Clear,sky is clear,2015-11-01 02:00:00,958
None,267.30,0.00,0.00,86,Clouds,scattered clouds,2015-11-01 03:00:00,807
None,268.87,0.00,0.00,87,Clouds,broken clouds,2015-11-01 04:00:00,1197
None,267.09,0.00,0.00,88,Clouds,broken clouds,2015-11-01 05:00:00,1206
None,266.69,4.46,0.00,87,Rain,light rain,2015-11-01 06:00:00,1084
None,272.03,0.00,0.00,18,Clear,sky is clear,2015-11-01 07:00:00,1793
None,270.63,0.41,0.00,100,Rain,light rain,2015-11-01 08:00:00,1014
None,271.63,0.00,0.00,67,Clouds,broken clouds,2015-11-01 09:00:00,1761
None,278.57,0.00,0.00,7,Clear,sky is clear,2015-11-01 10:00:00,1880
None,279.40,0.00,0.00,8,Clear,sky is clear,2015-11-01 11:00:00,2331
None,277.25,0.00,0.00,5,Clear,sky is clear,2015-11-01 12:00:00,2104
None,274.80,0.00,0.00,84,Clouds,scattered clouds,2015-11-01 13:00:00,2476
None,277.43,1.35,0.00,90,Rain,light rain,2015-11-01 14:00:00,2142
None,279.66,7.01,0.00,86,Rain,light rain,2015-11-01 15:00:00,2019
None,278.37,3.31,0.00,99,Rain,light rain,2015-11-01 16:00:00,2052
None,273.70,0.00,0.00,20,Clear,sky is clear,2015-11-01 17:00:00,1952
None,273.09,0.00,0.00,11,Clear,sky is clear,2015-11-01 18:00:00,1328
None,279.35,0.00,0.00,7,Clear,sky is clear,2015-11-01 19:00:00,1354
None,275.01,0.00,0.00,63,Clouds,broken clouds,2015-11-01 20:00:00,1142
None,270.40,0.00,0.00,13,Clear,sky is clear,2015-11-01 21:00:00,843
None,272.58,0.00,0.00,9,Clear,sky is clear,2015-11-01 22:00:00,495
None,269.63,0.00,0.00,15,Clear,sky is clear,2015-11-01 23:00:00,912
None,273.84,0.00,0.00,6,Clear,sky is clear,2015-11-02 00:00:00,995
None,271.33,0.00,0.00,19,Clear,sky is clear,2015-11-02 01:00:00,905
None,268.51,0.00,0.00,88,Clouds,scattered clouds,2015-11-02 02:00:00,1032
None,269.25,0.00,0.00,0,Clear,sky is clear,2015-11-02 03:00:00,1011
None,268.05,4.96,0.00,87,Rain,light rain,2015-11-02 04:00:00,910
None,269.87,0.00,0.00,11,Clear,sky is clear,2015-11-02 05:00:00,1506
None,270.51,0.00,0.00,51,Clouds,scattered clouds,2015-11-02 06:00:00,2953
None,269.17,0.00,0.00,6,Clear,sky is clear,2015-11-02 07:00:00,3411
None,270.48,4.47,0.00,78,Rain,moderate rain,2015-11-02 08:00:00,3430
None,272.40,0.00,0.00,70,Clouds,broken clouds,2015-11-02 09:00:00,2955
None,274.58,0.00,0.00,55,Clouds,scattered clouds,2015-11-02 10:00:00,2879
None,272.49,0.27,0.00,93,Rain,light rain,2015-11-02 11:00:00,1866
None,275.52,0.00,0.00,3,Clear,sky is clear,2015-11-02 12:00:00,2973
None,274.13,0.00,0.00,10,Clear,sky is clear,2015-11-02 13:00:00,3125
None,277.48,0.00,0.00,17,Clear,sky is clear,2015-11-02 14:00:00,3728
None,275.36,2.14,0.00,87,Rain,moderate rain,2015-11-02 15:00:00,3584
None,279.66,0.00,0.00,14,Clear,sky is clear,2015-11-02 16:00:00,3886
None,277.10,0.00,0.00,67,Clouds,scattered clouds,2015-11-02 17:00:00,4439
None,276.57,0.00,0.00,81,Clouds,scattered clouds,2015-11-02 18:00:00,3905
None,274.36,0.00,0.00,12,Clear,sky is clear,2015-11-02 19:00:00,2529
None,273.28,0.00,0.85,51,Snow,light snow,2015-11-02 20:00:00,1730
None,270.08,0.00,0.00,51,Clouds,broken clouds,2015-11-02 21:00:00,969
None,275.93,0.00,0.00,20,Clear,sky is clear,2015-11-02 22:00:00,937
None,272.44,0.00,0.00,20,Clear,sky is clear,2015-11-02 23:00:00,1104
None,273.65,0.00,0.00,5,Clear,sky is clear,2015-11-03 00:00:00,665
None,269.44,0.00,0.00,13,Clear,sky is clear,2015-11-03 01:00:00,822
None,270.27,0.00,0.00,67,Clouds,scattered clouds,2015-11-03 02:00:00,558
None,264.51,0.00,0.00,8,Clear,sky is clear,2015-11-03 03:00:00,1316
None,268.64,0.00,0.00,13,Clear,sky is clear,2015-11-03 04:00:00,1305
None,271.27,0.00,4.76,78,Snow,heavy snow,2015-11-03 05:00:00,751
None,272.39,0.00,0.00,1,Clear,sky is clear,2015-11-03 06:00:00,2701
None,272.14,0.00,0.00,84,Clouds,broken clouds,2015-11-03 07:00:00,3548
None,270.35,0.00,0.00,4,Clear,sky is clear,2015-11-03 08:00:00,3242
None,275.27,0.00,0.00,72,Clouds,scattered clouds,2015-11-03 09:00:00,2624
None,275.92,6.06,0.00,79,Rain,light rain,2015-11-03 10:00:00,2196
None,277.98,1.93,0.00,63,Rain,light rain,2015-11-03 11:00:00,2581
None,275.58,0.00,0.00,67,Clouds,scattered clouds,2015-11-03 12:00:00,3029
None,275.04,0.70,0.00,93,Rain,moderate rain,2015-11-03 13:00:00,2786
None,280.11,0.00,0.00,54,Clouds,scattered clouds,2015-11-03 14:00:00,3240
None,275.06,0.00,0.00,11,Clear,sky is clear,2015-11-03 15:00:00,3947
None,275.62,0.00,0.00,7,Clear,sky is clear,2015-11-03 16:00:00,4070
None,276.42,0.00,0.00,50,Clouds,scattered clouds,2015-11-03 17:00:00,4380
None,279.35,0.00,0.00,16,Clear,sky is clear,2015-11-03 18:00:00,3513
None,277.65,0.00,0.00,7,Clear,sky is clear,2015-11-03 19:00:00,2539
None,273.68,4.72,0.00,89,Rain,light rain,2015-11-03 20:00:00,1402
None,270.34,0.00,0.00,11,Clear,sky is clear,2015-11-03 21:00:00,1015
None,274.15,0.00,0.00,76,Clouds,broken clouds,2015-11-03 22:00:00,1126
None,270.76,0.00,0.00,94,Clouds,scattered clouds,2015-11-03 23:00:00,1125
None,268.66,0.00,0.00,6,Clear,sky is clear,2015-11-04 00:00:00,912
None,270.38,0.00,0.00,3,Clear,sky is clear,2015-11-04 01:00:00,665
None,271.06,5.38,0.00,93,Rain,moderate rain,2015-11-04 02:00:00,596
None,268.31,0.00,0.00,19,Clear,sky is clear,2015-11-04 03:00:00,921
None,267.69,0.00,0.00,2,Clear,sky is clear,2015-11-04 04:00:00,859
None,266.40,0.00,0.00,5,Clear,sky is clear,2015-11-04 05:00:00,1949
None,270.12,0.00,0.00,65,Clouds,broken clouds,2015-11-04 06:00:00,2792
None,270.83,0.00,0.00,6,Clear,sky is clear,2015-11-04 07:00:00,3118
None,270.65,0.00,0.00,18,Clear,sky is clear,2015-11-04 08:00:00,2974
None,273.77,0.00,0.00,73,Mist,mist,2015-11-04 09:00:00,2119
None,277.97,0.00,0.00,8,Clear,sky is clear,2015-11-04 10:00:00,2715
None,273.48,0.00,0.00,18,Clear,sky is clear,2015-11-04 11:00:00,2422
None,280.02,0.00,0.00,5,Clear,sky is clear,2015-11-04 12:00:00,3130
None,277.06,0.00,0.00,50,Clouds,scattered clouds,2015-11-04 13:00:00,2967
None,279.02,0.00,0.00,50,Clouds,broken clouds,2015-11-04 14:00:00,3195
None,278.90,0.00,0.00,20,Clear,sky is clear,2015-11-04 15:00:00,3984
None,278.68,0.00,1.97,70,Snow,heavy snow,2015-11-04 16:00:00,3294
None,276.98,0.00,0.00,12,Clear,sky is clear,2015-11-04 17:00:00,4430
None,278.58,6.81,0.00,84,Rain,moderate rain,2015-11-04 18:00:00,3333
None,277.73,4.21,0.00,100,Rain,light rain,2015-11-04 19:00:00,2303
None,273.14,0.00,0.00,41,Clouds,broken clouds,2015-11-04 20:00:00,1600
None,274.72,0.00,3.29,66,Snow,light snow,2015-11-04 21:00:00,635
None,273.46,0.00,0.00,88,Clouds,scattered clouds,2015-11-04 22:00:00,695
None,274.80,0.00,0.00,58,Fog,fog,2015-11-04 23:00:00,798
None,268.85,0.00,0.00,4,Clear,sky is clear,2015-11-05 00:00:00,803
None,270.15,0.00,0.00,13,Clear,sky is clear,2015-11-05 01:00:00,1093
None,272.17,0.00,0.00,16,Clear,sky is clear,2015-11-05 02:00:00,569
None,271.59,0.00,0.00,10,Clear,sky is clear,2015-11-05 03:00:00,1044
None,269.72,2.67,0.00,75,Rain,moderate rain,2015-11-05 04:00:00,715
None,267.74,1.25,0.00,67,Rain,light rain,2015-11-05 05:00:00,1068
None,272.54,0.00,0.00,11,Clear,sky is clear,2015-11-05 06:00:00,3093
None,271.73,0.00,0.00,4,Clear,sky is clear,2015-11-05 07:00:00,3523
None,271.21,0.00,0.00,75,Clouds,scattered clouds,2015-11-05 08:00:00,3864
None,280.38,0.00,0.00,9,Clear,sky is clear,2015-11-05 09:00:00,2628
None,272.95,0.00,0.00,7,Clear,sky is clear,2015-11-05 10:00:00,2455
None,276.53,0.00,0.00,18,Clear,sky is clear,2015-11-05 11:00:00,2669
None,275.98,0.00,0.00,10,Clear,sky is clear,2015-11-05 12:00:00,2917
None,277.26,1.68,0.00,62,Rain,light rain,2015-11-05 13:00:00,2814
None,277.94,0.00,0.00,1,Clear,sky is clear,2015-11-05 14:00:00,3711
None,273.65,2.75,0.00,93,Rain,light rain,2015-11-05 15:00:00,3616
None,276.08,0.00,0.00,89,Clouds,broken clouds,2015-11-05 16:00:00,4377
None,273.17,0.00,0.00,7,Clear,sky is clear,2015-11-05 17:00:00,3918
None,272.54,0.00,0.00,9,Clear,sky is clear,2015-11-05 18:00:00,3643
None,275.44,0.00,0.27,72,Snow,light snow,2015-11-05 19:00:00,1263
None,273.81,0.00,0.00,82,Clouds,broken clouds,2015-11-05 20:00:00,1613
None,272.98,0.00,0.00,63,Mist,mist,2015-11-05 21:00:00,1157
None,273.81,0.00,0.00,50,Clouds,scattered clouds,2015-11-05 22:00:00,787
None,272.28,0.00,0.00,65,Clouds,scattered clouds,2015-11-05 23:00:00,811
None,267.30,0.00,0.00,3,Clear,sky is clear,2015-11-06 00:00:00,824
None,268.21,2.64,0.00,60,Rain,moderate rain,2015-11-06 01:00:00,623
